Time_I,Intensity,Time_L,Laser,Time_V,Vert_Emit,Time_H,Horz_Emit,Time_C,Linac_Current
Wed Feb 24 09:41:53.996,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:39.020,21.35736739
Wed Feb 24 09:41:58.997,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:41.554,21.40293139
Wed Feb 24 09:42:01.597,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:41.620,21.4697586
Wed Feb 24 09:42:03.998,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:43.954,21.39078099
Wed Feb 24 09:42:08.998,4.370075226,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:44.021,21.41508179
Wed Feb 24 09:42:11.598,4.474837303,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:48.955,21.39381859
Wed Feb 24 09:42:13.932,4.385041237,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:49.022,21.4879842
Wed Feb 24 09:42:18.999,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:51.555,21.36344259
Wed Feb 24 09:42:19.065,4.514746666,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:53.956,21.38470579
Wed Feb 24 09:42:21.599,4.355109215,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:41:58.957,21.39685619
Wed Feb 24 09:42:21.665,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:01.557,21.4758338
Wed Feb 24 09:42:23.199,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:03.958,21.13258497
Wed Feb 24 09:42:23.266,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:08.958,21.44242019
Wed Feb 24 09:42:23.999,4.454882622,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:11.558,21.57911221
Wed Feb 24 09:42:24.066,4.484814644,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:13.958,21.39381859
Wed Feb 24 09:42:29.066,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:18.959,21.38470579
Wed Feb 24 09:42:31.599,4.400007248,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:19.025,21.61252581
Wed Feb 24 09:42:31.666,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:21.559,21.16599857
Wed Feb 24 09:42:33.999,4.375063896,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:21.625,21.37559299
Wed Feb 24 09:42:34.066,4.43492794,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:23.159,21.40293139
Wed Feb 24 09:42:39.000,4.419961929,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:23.226,21.4606458
Wed Feb 24 09:42:39.067,4.414973259,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:23.959,21.33610419
Wed Feb 24 09:42:41.600,4.449893951,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:24.026,21.5305106
Wed Feb 24 09:42:41.667,4.380052567,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:28.959,21.26016418
Wed Feb 24 09:42:44.001,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:29.026,21.4727962
Wed Feb 24 09:42:44.068,4.42993927,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:31.559,21.27535218
Wed Feb 24 09:42:49.002,4.464859962,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:31.626,21.5548114
Wed Feb 24 09:42:49.069,4.444905281,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:33.959,21.23282578
Wed Feb 24 09:42:51.603,4.459871292,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:34.026,21.4545706
Wed Feb 24 09:42:54.004,4.409984589,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:38.960,21.43026979
Wed Feb 24 09:42:59.004,3.896151543,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:39.027,21.39989379
Wed Feb 24 09:43:01.605,3.85125351,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:41.560,21.4758338
Wed Feb 24 09:43:04.005,3.876196861,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:41.627,21.30876578
Wed Feb 24 09:43:08.939,3.886174202,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:43.961,21.43938259
Wed Feb 24 09:43:11.606,3.931072235,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:44.028,21.39685619
Wed Feb 24 09:43:14.006,3.85624218,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:48.962,21.63075141
Wed Feb 24 09:43:19.006,3.901140213,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:49.029,21.38166819
Wed Feb 24 09:43:19.073,3.901140213,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:51.563,21.42115699
Wed Feb 24 09:43:21.606,3.921094894,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:53.964,21.33306659
Wed Feb 24 09:43:21.672,3.941049576,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:42:58.964,21.5548114
Wed Feb 24 09:43:23.205,3.85624218,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:01.565,21.35432979
Wed Feb 24 09:43:23.272,3.946038246,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:03.965,21.60948821
Wed Feb 24 09:43:24.072,3.936060905,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:08.966,21.451533
Wed Feb 24 09:43:29.004,3.896151543,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:11.566,21.24193858
Wed Feb 24 09:43:29.071,3.886174202,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:13.966,21.19637457
Wed Feb 24 09:43:31.604,3.926083565,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:18.966,21.35129219
Wed Feb 24 09:43:31.670,3.906128883,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:19.033,21.66720261
Wed Feb 24 09:43:34.003,3.926083565,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:21.566,21.41204419
Wed Feb 24 09:43:34.070,3.906128883,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:21.632,21.39989379
Wed Feb 24 09:43:39.002,3.86123085,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:23.165,21.31484098
Wed Feb 24 09:43:39.068,3.951026917,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:23.232,21.5001346
Wed Feb 24 09:43:41.601,3.911117554,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:23.965,21.64897701
Wed Feb 24 09:43:41.668,3.970981598,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:24.032,21.57303701
Wed Feb 24 09:43:44.000,3.841276169,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:28.964,21.30269058
Wed Feb 24 09:43:44.067,3.970981598,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:29.031,21.481909
Wed Feb 24 09:43:48.998,3.891162872,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:31.564,21.5699994
Wed Feb 24 09:43:49.065,3.99592495,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:31.630,21.44242019
Wed Feb 24 09:43:51.597,3.975970268,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:33.963,21.36040499
Wed Feb 24 09:43:53.930,3.911117554,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:34.030,21.42115699
Wed Feb 24 09:43:58.995,3.906128883,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:38.962,21.78566902
Wed Feb 24 09:44:01.594,3.946038246,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:39.028,21.81908263
Wed Feb 24 09:44:03.993,3.980958939,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:41.561,21.43634499
Wed Feb 24 09:44:08.992,3.85125351,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:41.628,21.42115699
Wed Feb 24 09:44:11.591,3.881185532,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:43.960,21.32091618
Wed Feb 24 09:44:13.991,3.846264839,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:44.027,21.61252581
Wed Feb 24 09:44:18.990,3.881185532,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:48.958,21.34217939
Wed Feb 24 09:44:19.057,3.886174202,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:49.025,21.72187942
Wed Feb 24 09:44:21.590,3.961004257,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:51.557,21.59126261
Wed Feb 24 09:44:21.657,3.931072235,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:53.956,21.27838978
Wed Feb 24 09:44:23.190,3.936060905,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:43:58.954,21.5335482
Wed Feb 24 09:44:23.257,3.965992928,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:01.554,21.542661
Wed Feb 24 09:44:23.990,3.891162872,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:03.953,21.67024021
Wed Feb 24 09:44:24.057,3.796378136,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:08.952,21.42723219
Wed Feb 24 09:44:28.990,3.831298828,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:11.551,21.36040499
Wed Feb 24 09:44:29.057,3.921094894,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:13.951,21.43330739
Wed Feb 24 09:44:31.590,3.931072235,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:18.950,21.43634499
Wed Feb 24 09:44:31.657,3.841276169,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:19.017,21.67935301
Wed Feb 24 09:44:33.990,3.871208191,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:21.550,21.38774339
Wed Feb 24 09:44:34.057,3.951026917,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:21.617,21.42115699
Wed Feb 24 09:44:39.056,3.906128883,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:23.150,21.57607461
Wed Feb 24 09:44:41.589,3.891162872,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:23.217,21.72795462
Wed Feb 24 09:44:41.656,3.876196861,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:23.950,21.32395378
Wed Feb 24 09:44:43.989,3.936060905,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:24.017,21.22371298
Wed Feb 24 09:44:44.055,3.891162872,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:28.950,21.37255539
Wed Feb 24 09:44:48.987,3.801366806,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:29.017,21.4849466
Wed Feb 24 09:44:49.054,3.921094894,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:31.550,21.26320178
Wed Feb 24 09:44:51.586,3.891162872,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:31.617,21.13258497
Wed Feb 24 09:44:53.986,3.901140213,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:33.950,21.22067538
Wed Feb 24 09:44:58.984,3.906128883,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:34.017,21.481909
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:38.950,21.11132177
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:39.016,21.5153226
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:41.549,21.28446498
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:41.616,21.27231458
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:43.949,21.43026979
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:44.015,21.43026979
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:48.947,21.12650977
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:49.014,21.5001346
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:51.546,21.35129219
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:53.946,21.65201461
                       ,                 ,                       ,                 ,                       ,                 ,                       ,                 ,Wed Feb 24 09:44:58.944,21.58822501
